number_of_elements,mean_atomic_mass,wtd_mean_atomic_mass,gmean_atomic_mass,wtd_gmean_atomic_mass,entropy_atomic_mass,wtd_entropy_atomic_mass,range_atomic_mass,wtd_range_atomic_mass,std_atomic_mass,wtd_std_atomic_mass,mean_fie,wtd_mean_fie,gmean_fie,wtd_gmean_fie,entropy_fie,wtd_entropy_fie,range_fie,wtd_range_fie,std_fie,wtd_std_fie,mean_atomic_radius,wtd_mean_atomic_radius,gmean_atomic_radius,wtd_gmean_atomic_radius,entropy_atomic_radius,wtd_entropy_atomic_radius,range_atomic_radius,wtd_range_atomic_radius,std_atomic_radius,wtd_std_atomic_radius,mean_Density,wtd_mean_Density,gmean_Density,wtd_gmean_Density,entropy_Density,wtd_entropy_Density,range_Density,wtd_range_Density,std_Density,wtd_std_Density,mean_ElectronAffinity,wtd_mean_ElectronAffinity,gmean_ElectronAffinity,wtd_gmean_ElectronAffinity,entropy_ElectronAffinity,wtd_entropy_ElectronAffinity,range_ElectronAffinity,wtd_range_ElectronAffinity,std_ElectronAffinity,wtd_std_ElectronAffinity,mean_FusionHeat,wtd_mean_FusionHeat,gmean_FusionHeat,wtd_gmean_FusionHeat,entropy_FusionHeat,wtd_entropy_FusionHeat,range_FusionHeat,wtd_range_FusionHeat,std_FusionHeat,wtd_std_FusionHeat,mean_ThermalConductivity,wtd_mean_ThermalConductivity,gmean_ThermalConductivity,wtd_gmean_ThermalConductivity,entropy_ThermalConductivity,wtd_entropy_ThermalConductivity,range_ThermalConductivity,wtd_range_ThermalConductivity,std_ThermalConductivity,wtd_std_ThermalConductivity,mean_Valence,wtd_mean_Valence,gmean_Valence,wtd_gmean_Valence,entropy_Valence,wtd_entropy_Valence,range_Valence,wtd_range_Valence,std_Valence,wtd_std_Valence,critical_temp,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,formula
5,69.17125,51.9029932746197,54.8727651044573,35.6100068109179,1.41917339072535,1.31390208381521,121.3276,21.3481505204163,41.8090108966237,44.2810979323221,753.08,990.569975980785,708.3233403671,924.112225679995,1.5430376416509,0.942468559073283,810.6,672.869415532426,290.594200905662,343.91125841154,170.4,116.967173738991,148.584487396916,91.8732179620584,1.50703211965634,1.40384216625465,205,37.4059247397918,70.3380409167045,79.3532083071223,3698.6858,3026.1708734988,791.947094116295,76.2920350354202,1.21828823769393,0.819651399471998,8958.571,2151.37916653323,3052.92000571364,3662.99239138538,62.564,107.372217774219,31.6524095958504,82.0119202742241,1.15814359700469,0.774390841403522,138.63,73.9832666132906,57.1522159150457,50.7550156384113,8.2524,5.40983026421137,4.68830001966416,1.43197672263057,1.39184163265638,1.10164232207579,12.878,3.03116253002402,4.4281001614688,5.6319497922818,127.005316,103.264411865492,14.5436454295599,1.32748792065141,0.85335924532389,0.323923804021581,399.97342,96.0630501040833,154.894318323944,168.754587874333,2.2,2.06405124099279,2.1689435423954,2.05262143271263,1.59416669911802,1.25955241143232,1,1.00720576461169,0.4,0.244844194376908,61.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.49,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Y0.8Ca0.2Ba2Cu3O6.49
5,44.503433856,47.0754170354286,37.5699154614577,39.0040089815924,1.45821796364615,1.30774853343724,63.9046,21.6802258217143,24.127667036126,25.7515083773055,857.02,971.595714285714,799.341426931621,917.594844708339,1.54136938451651,1.34780551876909,817.5,350.391428571429,317.495174136553,307.755182356605,134.2,116.514285714286,119.250026663827,101.409243442495,1.51113455086629,1.468626829357,146,36.2285714285714,56.3077259352569,57.3340444505812,2919.8858,2585.594,569.561175384658,322.508200299058,1.04833556431609,1.06756668441217,8958.571,1279.59171428571,3185.18007707046,2859.70560808101,129.334,154.6415,65.117711333319,71.7334856720639,1.22963600286998,1.00159276076839,322.23,92.2592142857143,109.864024248159,120.314859983088,6.0524,5.735,3.27112165774986,2.69949650800198,1.28302552066761,1.22731390809996,12.878,1.94957142857143,4.51294039845421,4.33359192818152,148.029316,111.327594285714,8.13937108605068,2.03327760579054,1.002919930943,0.883298650049563,399.97342,57.1352628571429,148.348658995865,144.471053683468,2.4,2.80714285714286,2.09127910518255,2.51001109510879,1.46773392932715,1.27172471043108,4,1.37857142857143,1.35646599662505,1.40354870937629,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Ca1.65Na0.35Cu1Br2O2
5,35.613233856,34.9854252754286,31.9342787470948,31.5425389014988,1.50551143000561,1.38189571682911,47.5466,10.5498890102857,16.3966677864553,15.1221066727612,879.6,1007.20285714286,814.555957780342,948.500357891996,1.53485349964643,1.30010755630471,817.5,368.091428571429,340.165118729125,324.354411968244,131.2,112.371428571429,115.175029551822,96.5670676379087,1.49907316990715,1.33596542988303,146,49.9428571428571,58.7176293799401,59.572326132327,2296.5286,1715.86942857143,143.91916587694,45.9603300937455,0.675805340331295,0.608154765986095,8958.571,1279.59171428571,3383.81200183306,3031.51593083469,134.214,159.811857142857,66.0642597176458,66.635853935391,1.20916965997284,0.939503003722901,346.63,99.3671428571429,118.683602843864,132.143594691455,5.5324,5.20428571428571,2.90429744925367,2.37648417779739,1.22730551706463,1.12252946973479,12.878,2.28085714285714,4.65947712087955,4.50146768809227,148.007096,113.438708571429,4.83762946923954,0.979335264908367,1.00164148338,0.770181852985146,399.9911,57.1403142857143,148.370818191409,145.347670557253,2.4,2.84285714285714,2.09127910518255,2.5729225452333,1.46773392932715,1.24197258199058,4,1.41428571428571,1.35646599662505,1.36941816931461,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Ca1.9Na0.1Cu1Cl2O2
3,104.872466666667,64.4756181818182,69.4442305535057,35.6326959522767,0.829633922171574,0.993899724686948,170.2076,23.6743818181818,69.691122763488,67.8784116191433,979.8,1131.3,952.588543298818,1102.21307192207,1.06973835354051,0.755079705971442,554.0,697.590909090909,239.774991745734,242.697338637691,132.333333333333,94.0,113.259590628711,76.6664053674443,0.975435423513116,1.09643138453884,140,4.90909090909091,60.642852468824,61.3944030614577,9890.47633333333,5395.45481818182,638.107255383244,39.8484289401892,0.604022924625708,0.605056226900425,21018.571,3820.90881818182,8625.5113035182,8051.56989011139,53.3333333333333,93.8636363636364,15.0663725458373,41.8366553730887,0.377199739130769,0.15795778813039,141.0,90.4090909090909,63.3276313222663,64.4882268709466,13.174,7.28672727272727,3.5870367096698,1.0126768706603,0.472412235082157,0.527288280765772,32.778,5.85872727272727,14.2369994029641,12.3349637954358,48.00886,26.1987327272727,4.9661802945993,0.460826295274951,0.638167912010383,0.641490936430367,95.97342,17.4376309090909,39.1809851458485,37.5256220150846,3.66666666666667,2.90909090909091,3.03658897187566,2.51160568999381,0.907535294105009,0.983273944246389,5,0.909090909090909,2.35702260395516,1.92847303959968,0.97,0.0,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Cd2Re2O7
1,114.818,114.818,114.818,114.818,0.0,0.0,0.0,0.0,0.0,0.0,558.0,558.0,558.0,558.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,156.0,156.0,156.0,0.0,0.0,0,0.0,0.0,0.0,7310.0,7310.0,7310.0,7310.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,30.4,30.4,30.4,0.0,0.0,0.0,0.0,0.0,0.0,3.26,3.26,3.26,3.26,0.0,0.0,0.0,0.0,0.0,0.0,82.0,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,3.4178,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,In1
2,96.426091,16.6133914782609,40.7038025113134,10.2747087810774,0.188775087079642,0.692434141226265,174.827818,0.627304521739131,87.413909,35.652832730554,834.25,893.186956521739,831.748976554826,892.760915933354,0.690150749879094,0.159809509171111,129.1,826.25652173913,64.55,26.3275075910089,152.5,115.521739130435,147.023807595913,114.681573689886,0.657455776464154,0.260410593330515,81,98.7391304347826,40.5,16.5184207193782,10549.0,2604.60869565217,5964.39435315942,2046.21396215281,0.296929123198609,0.62787296728576,17402.0,930.695652173913,8701.0,3548.8093501064,40.8,4.91739130434783,10.9612955438671,1.78320695150048,0.091674928961302,0.603735288164105,78.6,2.04782608695652,39.3,16.0289860313966,21.475,9.12608695652174,16.6808273176123,8.47918527582146,0.479037836206141,0.450688980193789,27.05,6.08260869565217,13.525,5.51633679579234,180.0,189.130434782609,179.722007556114,189.083397619775,0.691603175869498,0.165010707768445,20.0,174.347826086957,10.0,4.07862239984646,4.0,2.17391304347826,3.46410161513775,2.09784983529059,0.562335144618808,0.36692499127271,4,1.65217391304348,2.0,0.815724479969292,4.12,0.0,0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Be22W1
1,69.723,69.723,69.723,69.723,0.0,0.0,0.0,0.0,0.0,0.0,578.7,578.7,578.7,578.7,0.0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,136.0,0.0,0.0,0,0.0,0.0,0.0,5904.0,5904.0,5904.0,5904.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4,30.4,30.4,30.4,0.0,0.0,0.0,0.0,0.0,0.0,5.59,5.59,5.59,5.59,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,6.07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Ga1
3,37.2425166666667,42.744766,22.600680114002,26.6931039667703,0.647555743269314,0.475451125380778,78.09485,35.34612,36.5347763859389,37.690736396606,833.766666666667,891.87,811.624768974475,859.881635161085,1.07187154588844,0.673209282321371,470.3,613.702,193.460699425548,229.200724475295,122.0,125.4,107.310768589182,106.769722750535,0.968631415224836,0.686954566969619,145,83.06,64.1612551830672,70.763267307269,3064.0,3148.8,2918.64840180875,2974.42015180611,1.04824620268539,0.751049652802382,2212.0,1739.6,998.948780802433,1080.74611264626,71.5666666666667,103.136,51.4620209511071,78.9133946787499,0.78044421159384,0.401386048822933,127.2,89.568,59.2909399112171,61.4187846183885,55.4666666666667,66.46,39.1160252902759,42.5628924897912,0.835487200926096,0.327035238799526,93.6,59.9,38.4070595362652,45.6021096003244,61.3333333333333,88.54,40.0540934810736,58.2855775888039,0.709597923933034,0.307580795978482,123.0,80.66,55.7753430190159,60.4884154198141,3.33333333333333,3.58,3.30192724889463,3.54475090410495,1.08889997534522,0.716028416077243,1,2.26,0.471404520791032,0.493558507170123,16.4,0.0,0,0.0,0.0,0.1,2.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Y2C2.9B0.1
5,74.290174,56.2966173714286,60.4772292180675,35.6093350775113,1.45183089193389,1.03241569416814,122.90607,35.2983266571429,39.8634257121224,51.9767274840165,810.8,1011.67714285714,765.715174475879,940.496286085749,1.55085744014655,0.801559396283094,772.0,750.019357142857,285.28486114759,353.68541020494,149.8,104.610357142857,133.375254778514,84.2078918994115,1.51912201942685,1.20795748784787,171,49.535,58.7857125499045,67.4764294816104,4975.4858,2925.66371428571,1081.22816694619,52.9711430955886,1.30957873721684,0.805989690291707,8958.571,1562.02342857143,3230.29792161753,3566.7114998983,63.986,111.307228571429,24.1907168067826,96.2878356876439,1.12135037382873,0.774481012959378,141.0,81.4280357142857,57.8037367650224,43.4425855456442,6.9944,3.84966071428571,4.04080998930699,1.04148177042202,1.37397084412662,1.01145447080447,12.878,1.864125,4.11736875200655,4.66754989175564,113.605316,61.46376,14.2154797860363,0.635432682380367,0.834028206522204,0.306239425006701,399.97342,56.9848114285714,149.173162190253,138.234669143568,2.2,2.25428571428571,2.1689435423954,2.21721336228353,1.59416669911802,1.07488088379554,1,1.14214285714286,0.4,0.435458941573047,18.5,0.0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9975,0.0025,0.0,0.0,0.0,0.0,0.0,0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.78,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,La1.78Sr0.22Cu0.9975Zn0.0025O4
2,17.558,15.309,16.2099153298221,14.1625825206729,0.617382033211245,0.691439830850295,13.494,0.894333333333334,6.747,6.36113260355418,768.75,779.233333333333,768.106411898768,778.658644365361,0.692310109639013,0.623349853826967,62.9000000000001,287.7,31.45,29.6513443577559,116.0,106.333333333333,112.316517040015,103.149905830212,0.661563238157982,0.689009238476659,58,9.66666666666667,29.0,27.3414622058798,2099.0,2219.33333333333,2067.72338575545,2190.9879823189,0.678283686496967,0.574141240874938,722.0,1060.66666666667,361.0,340.354064011125,14.85,19.3,6.50384501660364,10.6054676906229,0.199999657250238,0.120212061577419,26.7,18.3,13.35,12.5865007051205,29.35,36.2333333333333,20.8566536146142,27.9138508582921,0.419593720110814,0.278859237346522,41.3,30.4333333333333,20.65,19.4690067086696,93.5,71.3333333333333,65.7267069006199,48.8595170987083,0.412844414611115,0.564887468517725,133.0,35.3333333333333,66.5,62.6968012652072,2.5,2.66666666666667,2.44948974278318,2.6207413942089,0.673011667009257,0.562335144618808,1,1.33333333333333,0.5,0.471404520791032,38.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,B2Mg1
2,82.70625,49.2290161290323,62.1039246626169,38.1847531079448,0.455554146007658,0.689957583932858,109.2415,3.92982258064516,54.62075,43.1590215703627,644.25,731.129032258065,628.462409377045,720.806528041061,0.668742879207045,0.392095955167788,283.5,536.612903225806,141.75,112.004893883715,182.0,138.483870967742,167.579831722078,130.188947506235,0.614996194577038,0.649646066867107,142,40.5483870967742,71.0,56.1012166895502,2920.0,2558.38709677419,2859.77271824178,2522.30782892412,0.672592893586228,0.578772475813887,1180.0,1199.67741935484,590.0,466.193209110347,75.275,111.941935483871,45.6869237309758,88.7944114884916,0.330809909882321,0.123124200642663,119.65,105.961290322581,59.825,47.2712012458076,29.1,42.0322580645161,20.0399600798006,35.1825137563317,0.400320291616045,0.157761747317659,42.2,38.9354838709677,21.1,16.6723334105565,84.0,124.451612903226,51.9615242270663,99.510354735627,0.340499778471299,0.12769764379068,132.0,117.483870967742,66.0,52.1504267818354,3.0,3.61290322580645,2.82842712474619,3.49780924423899,0.636514168294813,0.340499778471299,2,2.83870967741935,1.0,0.790157981542961,1.4,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,24.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Ba24Si100
3,47.6220010666667,56.3794377,32.0064919454982,37.2702703725448,0.725640069798448,0.507259863083796,91.8688,46.0049373,42.618085906373,45.4143216671644,1241.2,1081.14375,1172.39988664565,1031.72647994885,1.04617288340602,0.889621265402587,949.5,551.55,390.951633837231,321.103147307742,85.0,98.8125,69.2880210174927,81.7001633643953,0.893103640511069,0.66946741742728,123,69.5625,56.6215506675683,58.3890173213251,3497.70833333333,4590.1955,29.4043232416371,70.9487104111598,0.0029210748361164,0.0017900568693984,10488.571,4589.269,4944.29685473572,5203.13849734718,199.7,147.45,181.386632449547,142.8358008814,0.999327942157479,0.99413633844292,202.4,50.65625,91.9975361988932,47.5900987601413,3.92733333333333,5.071,0.867231256050403,1.25122133331704,0.199054324954272,0.126835457055062,11.078,4.9275,5.21328567753155,5.49346894047832,143.351426666667,188.14002125,0.681555249340484,1.8495876767936,0.0013467796158113,0.0008617054585918,429.97342,188.12326875,202.691150021965,213.300451957452,1.33333333333333,1.5,1.25992104989487,1.41421356237309,1.03972077083992,0.762104222046958,1,0.9375,0.471404520791032,0.5,0.3,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Ag7F1O8
3,90.369,65.4556,73.9837191182838,50.2197515165632,0.943703125048696,1.0763290875707,112.0305,11.1719,46.587416804326,47.2572607335635,681.866666666667,723.52,673.455918354217,716.398260623188,1.08664745982168,0.884117899551628,245.9,363.58,103.855358819637,95.2578689662959,156.333333333333,138.2,152.585618856982,134.34990187632,1.07588395003844,1.05131388650125,74,32.0,32.4276973520408,33.5284953435134,7156.33333333333,5225.8,5789.33689358329,4022.71867898577,0.920329299287816,1.05478880978909,10120.0,1152.2,4144.66728325554,3987.15419315582,99.2666666666667,113.6,91.8027706139426,107.145913693799,1.02988732794665,0.777743001582157,83.6,70.76,35.1572025179605,32.4003703682535,25.8,35.56,18.1624896642892,27.2763789185647,0.825243306417487,0.504862561239214,44.7,29.02,18.4775539506722,18.647745172004,103.666666666667,122.2,62.7853617821945,88.9511453030973,0.821569644559752,0.642374284279312,139.0,87.8,65.5252283899534,55.6,4.66666666666667,4.4,4.57885697021333,4.33788708479079,1.07899220787758,0.994923632571775,2,1.6,0.942809041582063,0.8,0.9,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Ce1Rh1Si3
2,109.412,118.506,107.889676985335,117.331678515773,0.679265951306558,0.48975024659329,36.376,72.894,18.188,15.7512700440314,764.35,816.675,757.152098326354,811.150524530189,0.683744993344607,0.503089609628049,209.3,486.825,104.65,90.6295585060415,164.5,143.75,159.17914436257,139.925104097143,0.660978217387071,0.652410993107597,83,40.75,41.5,35.9400542570542,6375.5,6307.75,6374.05993068782,6306.67376415587,0.692921313554291,0.571013259522661,271.0,3052.25,135.5,117.346442212791,117.15,154.425,90.3682466356407,131.619120495665,0.474139313057837,0.25095480435762,149.1,133.125,74.55,64.5621938521299,19.25,18.375,19.1702895126808,18.3161149393619,0.689009238476659,0.598269588585257,3.5,7.875,1.75,1.51554445662277,13.0,8.0,8.30662386291808,4.99198072800309,0.357627159853222,0.594130022724839,20.0,3.5,10.0,8.66025403784439,5.0,5.5,4.89897948556636,5.42161202165907,0.673011667009257,0.474139313057837,2,3.5,1.0,0.866025403784439,2.95,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Te3Zr1
